Date,Open_UHS,High_UHS,Low_UHS,Close_UHS,Volume_UHS,AdjClose_UHS
2015-09-18,138.429993,139.830002,136.789993,137.229996,1261700,136.893988
2015-09-21,138.029999,139.100006,137.059998,138.990005,894100,138.649689
2015-09-22,137.259995,139.539993,136.210007,139.320007,852600,138.978882
2015-09-23,139.509995,141.020004,137.630005,139.289993,624400,138.948942
2015-09-24,138.520004,138.75,133.139999,133.580002,1174600,133.252931
2015-09-25,134.720001,135.369995,129.169998,130.020004,723600,129.70165
2015-09-28,129.539993,129.910004,121.639999,124.889999,1333100,124.584206
2015-09-29,124.839996,125.389999,119.809998,121.160004,2377600,120.863343
2015-09-30,122.900002,125.129997,122.830002,124.809998,1261000,124.5044
2015-10-01,125.959999,127.610001,124.169998,126.459999,1116400,126.150362
2015-10-02,123.68,127.290001,123.650002,127.18,768600,126.8686
2015-10-05,128.119995,131.710007,128.119995,130.320007,797800,130.000919
2015-10-06,129.720001,130.850006,126.800003,127.900002,694000,127.586838
2015-10-07,127.900002,130.229996,125.889999,129.639999,784300,129.322576
2015-10-08,128.940002,129.419998,125.519997,127.440002,727900,127.127966
2015-10-09,127.68,128.869995,126.07,128.5,475800,128.185368
2015-10-12,128.410004,129.410004,127.040001,129.270004,332100,128.953487
2015-10-13,128.710007,130.429993,127.529999,127.760002,481100,127.447182
2015-10-14,128.139999,129.240005,125.800003,126.290001,416200,125.98078
2015-10-15,121.160004,125.839996,117.040001,125.230003,2051700,124.923378
2015-10-16,125.940002,129.479996,125.940002,128.470001,1062000,128.155443
2015-10-19,128.070007,129.580002,127.540001,129.399994,512000,129.083158
2015-10-20,129.630005,130.889999,127.669998,128.160004,509100,127.846204
2015-10-21,128.880005,129.050003,122.93,125.470001,862600,125.162788
2015-10-22,116.919998,117.269997,107.260002,111.730003,4052900,111.456433
2015-10-23,112.93,117.150002,112.93,115.949997,1512800,115.666093
2015-10-26,115.620003,118.050003,114.559998,117.889999,1318000,117.601346
2015-10-27,117.550003,119.370003,114.889999,116.040001,1715300,115.755877
2015-10-28,113.260002,121.669998,110.309998,120.68,1777100,120.384515
2015-10-29,120.400002,122.790001,119.790001,122.169998,1162200,121.870865
2015-10-30,122.029999,123.57,121.959999,122.089996,831800,121.791059
2015-11-02,122.269997,125.75,122.269997,125.139999,702700,124.833594
2015-11-03,124.150002,125.139999,121.93,122.839996,732700,122.539223
2015-11-04,123.160004,125.25,122.68,125.029999,672500,124.723863
2015-11-05,124.830002,125.139999,121.339996,122.910004,791400,122.609059
2015-11-06,122.790001,126.199997,122.150002,125.860001,585000,125.551832
2015-11-09,125.360001,125.919998,122.559998,124.440002,420700,124.135311
2015-11-10,124.529999,125.690002,123.080002,125.099998,491600,124.793691
2015-11-11,125.629997,125.629997,120.650002,120.809998,398200,120.514194
2015-11-12,120.410004,120.550003,117.5,117.620003,684200,117.33201
2015-11-13,117.150002,120.300003,115.900002,119.760002,733400,119.46677
2015-11-16,119.57,120.730003,119.040001,120.230003,1025000,119.93562
2015-11-17,120.269997,123.650002,119.480003,122.660004,667600,122.359671
2015-11-18,122.980003,124.589996,122.540001,124.440002,622100,124.135311
2015-11-19,118.690002,122.790001,118.470001,119.080002,1236200,118.788435
2015-11-20,119.809998,122.779999,119.730003,122.5,583900,122.200059
2015-11-23,122.739998,125.260002,121.529999,123.400002,633200,123.097857
2015-11-24,122.57,124.480003,122.019997,124.309998,980800,124.005625
2015-11-25,124.110001,124.949997,122.5,123.75,539000,123.446998
2015-11-27,124.110001,125.370003,123.540001,124.589996,191100,124.385451
2015-11-30,124.860001,125.300003,121.18,121.519997,852300,121.320491
2015-12-01,122.690002,125.489998,122.690002,125.330002,624600,125.124241
2015-12-02,125.059998,125.879997,122.669998,122.940002,440000,122.738166
2015-12-03,123.080002,123.419998,116.709999,118.160004,911400,117.966014
2015-12-04,118.760002,120.400002,117.910004,119.449997,653100,119.25389
2015-12-07,119.330002,119.589996,116.459999,117.089996,528200,116.897764
2015-12-08,115.910004,120.5,115.019997,120.279999,714100,120.082529
2015-12-09,119.449997,122.809998,118.389999,118.75,664300,118.555042
2015-12-10,118.830002,121.959999,118.830002,121.110001,437000,120.911168
2015-12-11,119.940002,121.269997,119.300003,119.489998,540200,119.293825
2015-12-14,119.720001,120.699997,113.830002,116.160004,937500,115.969298
2015-12-15,117.459999,118.620003,116.82,118.309998,428000,118.115762
2015-12-16,119.550003,120.639999,114.959999,116.75,874500,116.558326
2015-12-17,116.580002,118.440002,115.660004,116.120003,599400,115.929363
2015-12-18,116.309998,117.269997,114.800003,114.959999,712200,114.771263
2015-12-21,115.239998,119.730003,115.209999,119.139999,660400,118.944401
2015-12-22,119.370003,120.110001,116.370003,117.769997,780800,117.576648
2015-12-23,118.650002,122.07,118.150002,121.099998,639700,120.901183
2015-12-24,120.669998,122.150002,119.790001,120.639999,196900,120.441939
2015-12-28,119.959999,120.550003,118.209999,119.349998,409400,119.154056
2015-12-29,120.0,121.800003,119.440002,121.400002,778100,121.200693
2015-12-30,121.290001,121.940002,119.849998,120.019997,257300,119.822954
2015-12-31,119.099998,121.160004,118.839996,119.489998,346500,119.293825
2016-01-04,117.459999,119.190002,116.5,117.919998,682600,117.726403
2016-01-05,118.559998,120.25,118.18,118.43,703300,118.235568
2016-01-06,116.68,117.57,114.120003,115.699997,1077500,115.510046
2016-01-07,113.449997,115.160004,112.300003,112.900002,757700,112.714648
2016-01-08,113.269997,115.82,112.050003,112.379997,750700,112.195497
2016-01-11,114.18,117.830002,112.919998,114.459999,1066700,114.272084
2016-01-12,115.410004,117.5,110.099998,112.300003,750100,112.115634
2016-01-13,112.400002,113.400002,107.919998,109.099998,1275800,108.920884
2016-01-14,109.309998,112.050003,109.0,111.18,869900,110.997471
2016-01-15,108.830002,110.800003,107.120003,109.169998,1084800,108.990768
2016-01-19,110.410004,110.589996,105.68,107.370003,1110800,107.193728
2016-01-20,105.760002,108.489998,103.57,107.389999,1016000,107.213692
2016-01-21,107.769997,110.160004,106.050003,106.949997,754700,106.774412
2016-01-22,107.599998,108.529999,105.879997,107.519997,820800,107.343476
2016-01-25,107.25,109.410004,107.25,108.459999,637100,108.281935
2016-01-26,108.779999,112.599998,108.550003,111.900002,741500,111.71629
2016-01-27,111.760002,113.699997,110.400002,111.080002,615900,110.897636
2016-01-28,112.790001,113.870003,107.489998,108.019997,713800,107.842655
2016-01-29,108.279999,112.849998,108.029999,112.639999,714300,112.455073
2016-02-01,112.279999,115.800003,111.980003,115.07,730100,114.881083
2016-02-02,113.5,113.550003,111.589996,112.099998,552300,111.915958
2016-02-03,112.910004,113.290001,109.110001,111.580002,595400,111.396815
2016-02-04,111.209999,113.029999,109.480003,111.849998,534000,111.666369
2016-02-05,111.220001,111.989998,108.260002,109.040001,641300,108.860984
2016-02-08,107.040001,107.559998,103.510002,104.470001,660500,104.298488
2016-02-09,103.290001,106.360001,102.989998,105.519997,690300,105.346759
2016-02-10,106.440002,110.68,106.230003,108.989998,716800,108.811063
2016-02-11,107.290001,108.040001,101.559998,101.650002,1178100,101.483118
2016-02-12,102.43,104.5,100.82,104.260002,748200,104.088833
2016-02-16,101.0,106.25,100.989998,106.099998,1406200,105.925809
2016-02-17,107.169998,109.18,106.589996,107.739998,1164100,107.563116
2016-02-18,108.129997,108.800003,107.099998,107.32,760800,107.143807
2016-02-19,107.419998,107.419998,105.029999,106.989998,1621400,106.814347
2016-02-22,108.059998,110.440002,108.059998,110.029999,745400,109.849357
2016-02-23,109.769997,110.870003,107.559998,109.730003,600200,109.549854
2016-02-24,108.580002,110.809998,107.709999,110.660004,535400,110.478328
2016-02-25,111.269997,112.919998,108.82,111.279999,865700,111.097305
2016-02-26,107.900002,117.5,106.690002,113.339996,1425900,113.2557
2016-02-29,112.879997,113.080002,110.370003,110.370003,1131200,110.287915
2016-03-01,110.830002,114.07,109.279999,113.75,968900,113.665399
2016-03-02,113.949997,115.519997,113.199997,115.360001,848800,115.274202
2016-03-03,115.5,119.199997,115.120003,117.5,802700,117.41261
2016-03-04,117.709999,117.870003,115.43,115.540001,948100,115.454068
2016-03-07,114.580002,115.169998,113.620003,114.389999,828400,114.304922
2016-03-08,113.480003,114.400002,111.379997,111.82,921700,111.736834
2016-03-09,112.660004,113.099998,110.730003,113.010002,540400,112.925951
2016-03-10,113.470001,115.019997,112.0,112.949997,696000,112.865991
2016-03-11,114.139999,115.949997,113.339996,115.690002,762900,115.603958
2016-03-14,115.209999,116.25,114.620003,115.389999,434100,115.304178
2016-03-15,114.290001,114.699997,111.690002,112.089996,476500,112.00663
2016-03-16,111.82,114.389999,111.599998,113.720001,479500,113.635422
2016-03-17,113.330002,114.389999,111.650002,113.739998,647200,113.655404
2016-03-18,113.970001,117.110001,113.660004,116.650002,999200,116.563243
2016-03-21,117.550003,118.309998,115.360001,116.610001,579900,116.523272
2016-03-22,115.940002,120.080002,115.230003,118.910004,792200,118.821565
2016-03-23,119.110001,121.639999,118.190002,118.620003,588200,118.53178
2016-03-24,117.639999,119.050003,116.0,117.910004,466500,117.822308
2016-03-28,118.370003,120.040001,117.650002,119.150002,572100,119.061384
2016-03-29,121.150002,124.099998,120.139999,123.910004,1008700,123.817846
2016-03-30,124.57,126.669998,123.669998,125.330002,906600,125.236788
2016-03-31,124.949997,126.669998,124.419998,124.720001,1024900,124.627241
2016-04-01,123.419998,125.529999,122.989998,125.389999,998200,125.296741
2016-04-04,125.309998,125.870003,123.790001,124.669998,764900,124.577275
2016-04-05,123.5,124.139999,122.57,122.68,616500,122.588757
2016-04-06,122.889999,124.309998,122.779999,124.209999,692800,124.117618
2016-04-07,123.489998,124.43,122.230003,123.040001,658000,122.94849
2016-04-08,124.050003,124.480003,122.839996,123.220001,546300,123.128357
2016-04-11,123.5,124.389999,121.370003,121.739998,632000,121.649454
2016-04-12,121.629997,123.099998,121.629997,122.489998,749300,122.398896
2016-04-13,123.290001,125.830002,122.739998,125.220001,620300,125.126869
2016-04-14,125.540001,126.269997,124.099998,125.709999,700200,125.616503
2016-04-15,125.449997,125.610001,122.489998,125.379997,575600,125.286746
2016-04-18,124.889999,126.190002,124.160004,126.120003,455400,126.026201
2016-04-19,126.779999,127.32,124.949997,125.75,497800,125.656474
2016-04-20,126.040001,129.270004,124.269997,128.330002,900600,128.234557
2016-04-21,128.070007,130.139999,127.260002,127.68,718800,127.585039
2016-04-22,127.769997,130.330002,127.720001,129.179993,606100,129.083915
2016-04-25,128.559998,129.179993,126.739998,127.809998,548600,127.714939
2016-04-26,129.970001,133.110001,129.970001,132.190002,1530500,132.091687
2016-04-27,132.199997,132.820007,130.339996,132.119995,1060700,132.021731
2016-04-28,132.410004,139.770004,132.410004,134.910004,1508800,134.809665
2016-04-29,134.979996,135.259995,130.389999,133.679993,1126500,133.580569
2016-05-02,133.710007,134.830002,131.610001,134.169998,1125600,134.07021
2016-05-03,132.820007,134.600006,131.639999,133.880005,986700,133.780432
2016-05-04,132.860001,135.520004,132.229996,133.259995,812500,133.160883
2016-05-05,133.539993,134.809998,132.960007,133.570007,579600,133.470665
2016-05-06,133.429993,134.639999,132.559998,133.869995,686300,133.77043
2016-05-09,133.5,135.660004,133.5,135.070007,469600,134.969549
2016-05-10,135.369995,136.020004,133.850006,135.050003,580700,134.94956
2016-05-11,135.169998,136.899994,134.070007,135.779999,565700,135.679013
2016-05-12,136.479996,136.479996,132.600006,133.289993,653000,133.190859
2016-05-13,133.110001,134.470001,133.070007,133.610001,588700,133.510629
2016-05-16,133.800003,135.470001,133.729996,135.020004,704800,134.919584
2016-05-17,135.020004,137.0,133.449997,134.410004,1230600,134.310037
2016-05-18,134.350006,135.179993,132.550003,133.539993,525900,133.440673
2016-05-19,132.539993,134.470001,132.160004,133.690002,697600,133.590571
2016-05-20,134.229996,135.25,132.940002,134.110001,522700,134.010257
2016-05-23,133.759995,133.759995,131.520004,132.039993,1166700,131.941789
2016-05-24,132.399994,135.279999,132.399994,134.850006,1072700,134.749712
2016-05-25,135.25,136.570007,134.720001,135.789993,778100,135.689
2016-05-26,135.559998,136.429993,133.110001,134.449997,716800,134.35
2016-05-27,134.210007,136.289993,134.210007,134.690002,268300,134.690002
2016-05-31,135.039993,135.240005,133.899994,134.860001,435100,134.860001
2016-06-01,134.619995,136.059998,134.240005,135.919998,558400,135.919998
2016-06-02,135.559998,137.539993,135.259995,137.369995,730900,137.369995
2016-06-03,137.149994,137.820007,135.179993,135.380005,487500,135.380005
