Date,Open_GPC,High_GPC,Low_GPC,Close_GPC,Volume_GPC,AdjClose_GPC
2015-07-24,87.970001,88.220001,86.769997,86.879997,468900,84.453769
2015-07-27,86.440002,86.720001,85.800003,86.18,835100,83.77332
2015-07-28,86.459999,87.230003,85.949997,87.089996,621100,84.657903
2015-07-29,87.139999,88.550003,86.989998,88.410004,559700,85.941048
2015-07-30,88.360001,89.080002,87.900002,88.610001,604600,86.135459
2015-07-31,89.25,89.309998,88.480003,88.949997,648600,86.465961
2015-08-03,88.769997,88.889999,88.040001,88.510002,357800,86.038254
2015-08-04,88.389999,89.25,88.260002,88.449997,435900,85.979924
2015-08-05,89.120003,89.459999,88.839996,89.029999,344500,86.543729
2015-08-06,88.989998,89.25,87.949997,88.709999,577500,86.232665
2015-08-07,88.669998,88.849998,87.709999,87.980003,613000,85.523056
2015-08-10,88.599998,89.230003,88.419998,89.129997,491800,86.640935
2015-08-11,88.32,88.459999,87.580002,87.989998,481600,85.532771
2015-08-12,87.279999,87.839996,86.300003,87.639999,387000,85.192547
2015-08-13,87.580002,88.5,87.190002,88.059998,313900,85.600816
2015-08-14,88.080002,88.580002,87.75,88.470001,367400,85.99937
2015-08-17,87.839996,88.400002,87.230003,88.309998,237200,85.843834
2015-08-18,87.860001,88.489998,87.449997,87.900002,435000,85.445288
2015-08-19,87.43,88.050003,86.860001,87.400002,588100,84.959251
2015-08-20,86.639999,86.730003,85.68,85.68,542800,83.287283
2015-08-21,84.860001,85.580002,83.370003,83.43,886200,81.100117
2015-08-24,80.099998,82.949997,78.760002,81.190002,1352200,78.922674
2015-08-25,83.540001,83.68,79.470001,79.529999,849400,77.309028
2015-08-26,81.120003,81.43,79.279999,81.059998,1010700,78.796299
2015-08-27,81.779999,83.669998,81.57,83.529999,762900,81.197323
2015-08-28,83.0,83.800003,82.980003,83.709999,560600,81.372296
2015-08-31,83.550003,84.139999,83.089996,83.489998,616000,81.158439
2015-09-01,82.059998,82.559998,80.849998,81.199997,784600,78.932389
2015-09-02,81.349998,81.660004,80.489998,81.650002,565100,79.975553
2015-09-03,81.75,82.870003,81.620003,81.870003,535400,80.191043
2015-09-04,80.82,81.519997,80.660004,80.919998,640000,79.26052
2015-09-08,82.360001,83.690002,82.279999,83.639999,591000,81.924741
2015-09-09,84.230003,84.5,82.790001,82.989998,845100,81.288069
2015-09-10,82.849998,83.639999,82.400002,83.169998,579200,81.464378
2015-09-11,82.959999,83.459999,82.410004,83.43,459800,81.719048
2015-09-14,83.43,83.459999,82.610001,83.040001,384500,81.337047
2015-09-15,83.199997,85.080002,82.839996,84.900002,752500,83.158903
2015-09-16,84.769997,86.25,84.470001,86.059998,643000,84.295111
2015-09-17,85.870003,86.220001,84.760002,85.059998,744500,83.315618
2015-09-18,84.209999,84.230003,83.089996,83.25,909600,81.542739
2015-09-21,83.5,84.32,83.269997,83.699997,437300,81.983508
2015-09-22,82.790001,82.870003,82.279999,82.660004,523200,80.964843
2015-09-23,82.730003,82.82,82.059998,82.690002,527600,80.994226
2015-09-24,82.059998,83.559998,81.809998,83.400002,846200,81.689665
2015-09-25,84.0,84.239998,83.449997,83.959999,800400,82.238178
2015-09-28,83.540001,83.800003,82.440002,82.660004,579300,80.964843
2015-09-29,82.910004,83.029999,82.169998,82.540001,539500,80.847301
2015-09-30,82.639999,83.300003,81.940002,82.889999,1065000,81.190122
2015-10-01,82.559998,82.870003,80.25,81.480003,1389600,79.809041
2015-10-02,80.230003,82.080002,79.769997,82.080002,946200,80.396735
2015-10-05,82.68,84.059998,82.400002,83.830002,1041800,82.110847
2015-10-06,83.860001,83.910004,82.809998,82.870003,762300,81.170535
2015-10-07,83.459999,84.540001,83.0,84.489998,932500,82.757308
2015-10-08,84.32,86.260002,84.32,85.959999,577500,84.197163
2015-10-09,86.089996,86.5,85.550003,85.57,486300,83.815161
2015-10-12,85.459999,85.589996,85.029999,85.209999,405500,83.462544
2015-10-13,84.900002,85.260002,84.269997,84.370003,399300,82.639774
2015-10-14,84.089996,84.489998,83.139999,83.330002,749300,81.621101
2015-10-15,83.610001,83.839996,82.25,83.720001,750300,82.003102
2015-10-16,83.910004,84.169998,82.599998,83.279999,1117000,81.572123
2015-10-19,81.349998,86.25,81.309998,84.660004,2955900,82.923827
2015-10-20,84.690002,87.150002,84.629997,85.68,1575100,83.922906
2015-10-21,86.029999,86.82,85.75,86.080002,1016500,84.314705
2015-10-22,86.900002,88.830002,86.699997,88.339996,1141800,86.528352
2015-10-23,88.830002,89.300003,88.059998,89.190002,1143600,87.360927
2015-10-26,89.269997,90.089996,89.139999,89.910004,919800,88.066162
2015-10-27,89.480003,89.989998,88.410004,88.599998,835800,86.783022
2015-10-28,88.830002,90.129997,88.599998,90.099998,542400,88.252261
2015-10-29,90.050003,90.32,89.220001,90.209999,620300,88.360005
2015-10-30,90.239998,91.379997,90.110001,90.760002,908500,88.898729
2015-11-02,90.760002,91.93,90.599998,91.849998,565400,89.966372
2015-11-03,91.629997,92.160004,91.220001,91.580002,499700,89.701913
2015-11-04,91.790001,92.040001,91.080002,91.32,642000,89.447243
2015-11-05,91.400002,92.32,91.080002,91.949997,813300,90.06432
2015-11-06,91.529999,91.690002,89.029999,89.519997,1357400,87.684153
2015-11-09,89.510002,89.760002,88.370003,88.910004,988500,87.08667
2015-11-10,88.889999,89.790001,88.760002,89.779999,775800,87.938823
2015-11-11,89.779999,89.919998,88.879997,89.379997,678200,87.547025
2015-11-12,88.879997,89.160004,87.209999,87.260002,1124700,85.470506
2015-11-13,87.0,87.290001,85.720001,85.830002,809200,84.069832
2015-11-16,85.900002,87.919998,85.709999,87.800003,808100,85.999433
2015-11-17,85.900002,88.690002,85.900002,88.050003,757000,86.244306
2015-11-18,88.150002,88.510002,87.129997,88.410004,690000,86.596924
2015-11-19,88.650002,89.629997,88.129997,89.010002,774000,87.184618
2015-11-20,89.400002,90.330002,89.279999,90.239998,798400,88.389389
2015-11-23,90.379997,91.110001,90.050003,90.440002,590900,88.585292
2015-11-24,89.82,90.07,89.230003,89.660004,780700,87.821289
2015-11-25,89.629997,90.889999,89.519997,90.580002,577200,88.72242
2015-11-27,90.690002,90.989998,90.199997,90.879997,191500,89.016264
2015-11-30,91.059998,91.110001,90.050003,90.629997,637400,88.77139
2015-12-01,91.029999,91.419998,90.309998,90.610001,499400,88.751804
2015-12-02,89.879997,90.269997,88.459999,88.660004,498700,87.435246
2015-12-03,88.639999,88.769997,87.400002,88.120003,957000,86.902705
2015-12-04,88.360001,89.300003,88.139999,89.059998,649800,87.829715
2015-12-07,88.68,89.160004,88.379997,89.099998,484600,87.869163
2015-12-08,88.019997,89.129997,87.620003,88.669998,538100,87.445103
2015-12-09,87.93,89.5,86.959999,87.269997,782000,86.064441
2015-12-10,87.309998,87.93,86.989998,87.57,526800,86.3603
2015-12-11,86.57,86.610001,84.989998,85.25,789300,84.072349
2015-12-14,85.610001,86.620003,85.230003,86.150002,732500,84.959918
2015-12-15,86.629997,86.870003,85.410004,86.099998,750300,84.910605
2015-12-16,86.769997,87.209999,85.540001,87.139999,505600,85.936239
2015-12-17,87.089996,87.160004,85.849998,85.870003,540300,84.683787
2015-12-18,85.589996,85.610001,83.540001,83.580002,1484800,82.42542
2015-12-21,84.300003,84.519997,83.099998,83.980003,424500,82.819896
2015-12-22,84.150002,85.199997,84.150002,84.830002,584500,83.658152
2015-12-23,85.169998,86.480003,85.019997,86.230003,405300,85.038814
2015-12-24,85.879997,86.459999,85.849998,86.099998,175400,84.910605
2015-12-28,86.059998,86.849998,85.800003,86.75,368600,85.551628
2015-12-29,87.269997,87.760002,86.959999,87.489998,407500,86.281403
2015-12-30,87.260002,87.739998,86.720001,86.870003,339100,85.669973
2015-12-31,86.309998,86.650002,85.769997,85.889999,550900,84.703507
2016-01-04,84.809998,84.809998,82.760002,84.029999,1170800,82.869201
2016-01-05,84.529999,84.57,83.07,84.330002,1079100,83.165059
2016-01-06,83.129997,83.389999,82.019997,82.660004,864700,81.518131
2016-01-07,81.129997,82.300003,80.639999,80.879997,802400,79.762714
2016-01-08,81.150002,81.599998,78.449997,78.559998,1217800,77.474763
2016-01-11,79.769997,79.849998,78.129997,79.07,1215100,77.977719
2016-01-12,79.550003,80.0,78.650002,79.639999,875200,78.539845
2016-01-13,79.919998,80.059998,77.330002,77.400002,1018600,76.330791
2016-01-14,77.620003,79.099998,76.989998,78.5,1020000,77.415594
2016-01-15,76.889999,78.639999,76.5,78.470001,1357900,77.386009
2016-01-19,79.139999,79.330002,77.389999,78.309998,979900,77.228216
2016-01-20,77.330002,79.959999,76.639999,79.040001,1274000,77.948135
2016-01-21,79.150002,80.690002,78.489998,79.220001,798200,78.125649
2016-01-22,80.260002,80.459999,78.849998,79.730003,622700,78.628606
2016-01-25,79.440002,79.980003,79.019997,79.300003,881000,78.204546
2016-01-26,79.559998,82.290001,79.559998,82.050003,864800,80.916557
2016-01-27,82.010002,83.529999,81.43,82.019997,751000,80.886965
2016-01-28,82.779999,83.419998,81.610001,83.349998,724900,82.198594
2016-01-29,83.669998,86.260002,83.300003,86.169998,1285800,84.979638
2016-02-01,83.389999,84.360001,82.029999,83.910004,1280400,82.750863
2016-02-02,83.0,83.18,82.290001,82.669998,521300,81.527987
2016-02-03,83.360001,84.099998,82.32,83.839996,818700,82.681823
2016-02-04,83.449997,86.099998,83.449997,86.029999,1038500,84.841572
2016-02-05,86.019997,86.019997,84.370003,84.809998,989100,83.638424
2016-02-08,83.989998,85.519997,83.190002,85.269997,1118800,84.092069
2016-02-09,84.529999,86.980003,84.529999,86.389999,1040300,85.1966
2016-02-10,86.739998,87.599998,85.699997,86.220001,961700,85.02895
2016-02-11,85.309998,86.980003,84.779999,86.440002,1409400,85.245912
2016-02-12,86.93,88.300003,86.5,87.860001,1641800,86.646295
2016-02-16,88.370003,91.919998,85.260002,89.610001,2285000,88.37212
2016-02-17,89.169998,90.050003,88.5,90.019997,1232400,88.776452
2016-02-18,90.139999,91.279999,89.93,90.790001,1097500,89.53582
2016-02-19,90.18,92.449997,89.830002,92.07,1321200,90.798136
2016-02-22,92.779999,93.139999,91.970001,92.389999,811800,91.113715
2016-02-23,92.309998,92.779999,91.540001,91.75,534500,90.482557
2016-02-24,90.510002,91.089996,90.059998,91.040001,821600,89.782366
2016-02-25,91.599998,92.120003,90.730003,91.870003,675600,90.600902
2016-02-26,92.199997,92.440002,90.730003,91.260002,661700,89.999328
2016-02-29,91.220001,91.650002,90.150002,90.150002,1007200,88.904661
2016-03-01,90.970001,93.080002,90.779999,93.029999,862500,91.744874
2016-03-02,92.0,93.709999,91.459999,93.540001,1074700,92.90495
2016-03-03,93.629997,94.059998,93.010002,93.93,565800,93.292301
2016-03-04,93.800003,93.989998,93.120003,93.650002,695000,93.014203
2016-03-07,93.389999,94.730003,93.239998,94.5,753500,93.858431
2016-03-08,94.019997,94.629997,93.669998,93.870003,689000,93.232711
2016-03-09,93.980003,94.300003,92.82,93.940002,496500,93.302235
2016-03-10,94.169998,94.290001,92.93,93.919998,544100,93.282367
2016-03-11,94.720001,95.519997,94.510002,95.370003,663200,94.722527
2016-03-14,95.190002,95.449997,94.720001,95.0,399600,94.355037
2016-03-15,94.400002,95.050003,94.160004,94.879997,469100,94.235849
2016-03-16,94.769997,95.739998,94.370003,95.57,563300,94.921167
2016-03-17,95.849998,98.540001,95.489998,98.410004,1332400,97.741889
2016-03-18,98.82,98.82,97.25,98.050003,1362100,97.384333
2016-03-21,97.800003,97.970001,96.580002,97.519997,770300,96.857925
2016-03-22,97.629997,97.690002,96.870003,96.949997,712000,96.291795
2016-03-23,96.949997,98.120003,96.540001,97.620003,645700,96.957252
2016-03-24,97.129997,97.800003,96.93,97.720001,605300,97.056572
2016-03-28,98.050003,98.360001,97.660004,97.839996,355100,97.175752
2016-03-29,97.860001,98.779999,97.540001,98.610001,677800,97.940529
2016-03-30,99.080002,99.400002,98.540001,99.120003,398900,98.447068
2016-03-31,99.120003,99.589996,98.510002,99.360001,681200,98.685437
2016-04-01,98.629997,99.790001,98.43,99.720001,654600,99.042993
2016-04-04,98.93,99.040001,97.769997,98.309998,855200,97.642562
2016-04-05,98.529999,98.879997,97.339996,97.720001,1180400,97.056572
2016-04-06,97.839996,98.110001,96.529999,98.040001,931000,97.374399
2016-04-07,97.830002,98.099998,96.389999,96.910004,519700,96.252073
2016-04-08,97.639999,97.769997,96.849998,97.190002,529600,96.530171
2016-04-11,97.540001,98.029999,96.790001,96.790001,552300,96.132885
2016-04-12,97.0,97.800003,95.970001,97.589996,914900,96.927449
2016-04-13,98.110001,99.440002,98.010002,99.330002,630800,98.655642
2016-04-14,99.290001,99.5,98.099998,98.419998,810600,97.751816
2016-04-15,98.800003,99.800003,98.589996,99.400002,760900,98.725166
2016-04-18,98.949997,99.830002,98.730003,99.830002,1011200,99.152247
2016-04-19,100.0,100.0,96.540001,96.879997,1670200,96.22227
2016-04-20,96.809998,97.209999,95.580002,96.489998,1002800,95.834919
2016-04-21,96.730003,97.019997,95.779999,96.190002,728000,95.53696
2016-04-22,96.209999,97.410004,96.199997,96.779999,735000,96.122951
2016-04-25,96.75,97.050003,96.220001,96.900002,388000,96.242139
2016-04-26,96.93,98.370003,96.93,98.220001,502400,97.553177
2016-04-27,98.050003,98.459999,97.470001,98.230003,590200,97.563111
2016-04-28,97.599998,98.209999,97.110001,97.339996,483200,96.679147
2016-04-29,96.910004,96.910004,95.580002,95.970001,948100,95.318452
2016-05-02,96.160004,96.879997,96.029999,96.760002,479100,96.10309
2016-05-03,95.940002,96.580002,95.699997,96.389999,760600,95.735599
2016-05-04,96.059998,96.300003,95.400002,96.07,639000,95.417772
2016-05-05,96.360001,97.269997,95.849998,95.959999,631200,95.308518
2016-05-06,95.910004,97.029999,95.419998,97.0,378700,96.341458
2016-05-09,96.599998,97.400002,96.510002,97.010002,541300,96.351393
2016-05-10,97.25,98.07,97.25,97.949997,422600,97.285006
2016-05-11,97.519997,98.07,96.019997,96.120003,593600,95.467436
2016-05-12,96.32,97.260002,96.309998,97.110001,566900,96.450712
2016-05-13,96.940002,97.550003,95.860001,96.07,453900,95.417772
2016-05-16,96.309998,97.349998,96.07,96.940002,722700,96.281868
2016-05-17,96.629997,97.059998,93.980003,94.330002,1114800,93.689587
2016-05-18,94.010002,94.75,92.910004,94.18,819200,93.540604
2016-05-19,92.93,93.970001,92.25,93.480003,700700,92.845359
2016-05-20,93.989998,94.940002,93.919998,94.139999,696900,93.500875
2016-05-23,93.989998,94.040001,93.199997,93.720001,535300,93.083728
2016-05-24,94.080002,95.550003,93.980003,95.309998,555200,94.66293
2016-05-25,95.360001,96.650002,95.18,96.290001,547400,95.63628
2016-05-26,96.209999,96.93,95.879997,96.32,452200,95.666075
2016-05-27,96.589996,97.059998,96.57,97.059998,401000,96.401049
2016-05-31,97.459999,97.459999,96.169998,96.919998,743800,96.262
2016-06-01,96.059998,96.459999,95.75,96.309998,566400,96.309998
2016-06-02,95.82,97.010002,95.449997,96.93,677000,96.93
2016-06-03,96.459999,96.5,95.629997,96.160004,582000,96.160004
