Date,Open_HP,High_HP,Low_HP,Close_HP,Volume_HP,AdjClose_HP
2015-08-12,60.75,62.990002,60.080002,62.290001,2567500,59.976108
2015-08-13,61.580002,61.880001,59.75,60.43,2040100,58.185201
2015-08-14,60.490002,61.75,58.200001,58.259998,2464400,56.095808
2015-08-17,57.959999,58.759998,57.029999,58.029999,2262300,55.874352
2015-08-18,58.07,59.279999,57.779999,58.630001,1554700,56.452066
2015-08-19,58.080002,58.419998,56.5,57.209999,2251500,55.084813
2015-08-20,57.759998,58.540001,56.459999,56.459999,1837500,54.362674
2015-08-21,56.52,58.009998,54.720001,54.75,2671500,52.716196
2015-08-24,50.310001,53.900002,49.990002,51.369999,4376100,49.461752
2015-08-25,53.380001,53.380001,50.59,50.91,4287500,49.018841
2015-08-26,52.150002,53.580002,50.32,51.490002,4298800,49.577297
2015-08-27,52.860001,55.32,52.25,55.09,3468800,53.043566
2015-08-28,55.110001,59.169998,54.509998,57.650002,4819400,55.508471
2015-08-31,56.580002,59.330002,55.5,59.009998,3651700,56.817948
2015-09-01,56.900002,58.509998,55.389999,55.919998,2822400,53.842732
2015-09-02,56.419998,56.529999,53.0,54.610001,4051400,52.581397
2015-09-03,54.639999,56.830002,54.049999,54.700001,3076600,52.668054
2015-09-04,54.029999,54.060001,51.959999,52.25,2902400,50.309064
2015-09-08,52.459999,53.490002,51.34,52.950001,2911100,50.983062
2015-09-09,52.84,53.790001,50.32,50.66,2889800,48.778128
2015-09-10,50.700001,51.48,49.540001,51.290001,3220600,49.384726
2015-09-11,49.919998,50.52,48.349998,49.349998,3687400,47.516789
2015-09-14,49.310001,49.349998,47.59,49.009998,3326700,47.189419
2015-09-15,49.380001,50.389999,49.080002,49.889999,2151800,48.03673
2015-09-16,50.560001,53.07,50.360001,52.849998,3361900,50.886774
2015-09-17,52.470001,54.049999,51.459999,52.59,3663400,50.636434
2015-09-18,50.5,51.220001,48.849998,49.27,4189200,47.439763
2015-09-21,49.540001,50.0,47.959999,48.07,3486200,46.284338
2015-09-22,47.060001,48.860001,47.02,47.439999,2585000,45.67774
2015-09-23,47.880001,48.93,46.560001,47.130001,2490800,45.379258
2015-09-24,46.82,48.0,46.610001,47.380001,3361600,45.619971
2015-09-25,47.709999,48.150002,46.740002,47.09,2444400,45.340743
2015-09-28,46.27,46.860001,46.16,46.5,3208400,44.77266
2015-09-29,47.360001,48.73,46.650002,47.84,3445000,46.062883
2015-09-30,48.189999,49.049999,46.720001,47.259998,4180100,45.504426
2015-10-01,48.209999,49.0,46.5,46.860001,3042500,45.119287
2015-10-02,46.360001,49.380001,46.32,49.279999,2733400,47.44939
2015-10-05,50.150002,52.209999,49.73,51.810001,2951400,49.88541
2015-10-06,52.299999,56.220001,51.66,56.169998,5430600,54.083445
2015-10-07,57.130001,58.639999,55.150002,57.009998,4063600,54.892242
2015-10-08,57.25,60.189999,55.75,59.580002,3698200,57.366777
2015-10-09,59.740002,60.529999,58.34,60.259998,2788600,58.021514
2015-10-12,60.25,60.5,57.900002,58.5,2943300,56.326894
2015-10-13,58.209999,58.919998,57.080002,57.41,1981500,55.277385
2015-10-14,57.41,57.779999,56.470001,57.599998,2236000,55.460325
2015-10-15,57.389999,58.630001,56.540001,58.560001,1918000,56.384667
2015-10-16,58.66,58.799999,55.189999,56.220001,2831500,54.131591
2015-10-19,55.360001,56.73,54.68,55.810001,2261500,53.736821
2015-10-20,55.66,57.27,55.32,56.610001,2156500,54.507103
2015-10-21,56.169998,56.57,55.389999,55.48,1627400,53.419078
2015-10-22,56.52,57.619999,55.900002,56.709999,1525700,54.603387
2015-10-23,56.09,57.869999,55.529999,56.939999,1625800,54.824843
2015-10-26,56.779999,56.860001,54.52,54.860001,1878600,52.82211
2015-10-27,54.5,55.509998,53.630001,54.52,2099200,52.49474
2015-10-28,55.060001,57.380001,53.970001,55.959999,2358300,53.881247
2015-10-29,55.580002,57.290001,54.860001,55.259998,1985300,53.207249
2015-10-30,55.630001,56.619999,54.16,56.27,1806000,54.179733
2015-11-02,55.919998,58.470001,55.650002,58.349998,1812300,56.182465
2015-11-03,58.880001,61.700001,58.689999,61.0,3454200,58.734027
2015-11-04,61.0,61.5,59.799999,60.27,2319400,58.031144
2015-11-05,60.049999,61.0,58.470001,58.970001,2100900,56.779436
2015-11-06,58.23,59.900002,58.099998,58.950001,1994000,56.760179
2015-11-09,59.029999,59.630001,57.740002,58.490002,1790800,56.317267
2015-11-10,57.48,58.740002,56.950001,58.529999,2246300,57.026564
2015-11-11,58.439999,58.450001,55.18,55.419998,2876400,53.996449
2015-11-12,53.830002,56.330002,52.84,53.439999,3864900,52.067309
2015-11-13,53.130001,54.889999,52.369999,54.189999,2645600,52.798044
2015-11-16,53.52,55.139999,53.18,55.119999,1986800,53.704156
2015-11-17,54.639999,55.75,53.34,54.48,1561400,53.080596
2015-11-18,55.130001,57.169998,54.23,56.279999,1852600,54.834359
2015-11-19,55.459999,56.360001,53.990002,54.740002,1501700,53.333919
2015-11-20,54.610001,55.450001,53.779999,54.73,1776700,53.324174
2015-11-23,54.509998,56.049999,54.209999,55.610001,1491300,54.181571
2015-11-24,56.439999,58.689999,56.369999,58.5,2093300,56.997336
2015-11-25,58.540001,59.25,56.66,58.490002,1399800,56.987595
2015-11-27,58.27,58.27,56.959999,57.360001,631700,55.886619
2015-11-30,58.77,58.900002,57.18,58.25,2266700,56.753758
2015-12-01,57.849998,58.68,57.25,58.509998,1664600,57.007078
2015-12-02,57.709999,58.07,54.860001,55.099998,2402600,53.684669
2015-12-03,55.779999,56.130001,54.84,55.610001,2618000,54.181571
2015-12-04,54.779999,55.299999,53.150002,53.380001,2454700,52.008852
2015-12-07,51.939999,52.18,49.970001,50.790001,2800200,49.48538
2015-12-08,49.84,51.900002,49.709999,50.169998,2807100,48.881303
2015-12-09,50.82,53.060001,50.57,51.73,2705800,50.401234
2015-12-10,51.700001,53.060001,51.450001,52.619999,1858600,51.268372
2015-12-11,51.889999,52.389999,51.07,51.369999,2611300,50.05048
2015-12-14,51.189999,52.759998,50.900002,51.959999,2558500,50.625325
2015-12-15,52.82,54.98,52.779999,54.77,2177800,53.363147
2015-12-16,54.290001,55.619999,53.029999,54.360001,3088500,52.963679
2015-12-17,54.09,54.490002,51.669998,51.799999,2346700,50.469435
2015-12-18,51.799999,51.990002,49.849998,49.880001,2771500,48.598755
2015-12-21,50.029999,50.619999,48.82,50.0,2248200,48.715672
2015-12-22,50.189999,53.419998,49.950001,52.919998,2079200,51.560665
2015-12-23,54.290001,56.220001,53.200001,55.939999,2584200,54.503092
2015-12-24,56.029999,57.0,54.990002,56.040001,1198100,54.600526
2015-12-28,54.889999,55.32,53.07,53.380001,1739100,52.008852
2015-12-29,54.830002,55.369999,53.080002,54.130001,1016900,52.739587
2015-12-30,53.419998,54.150002,52.349998,52.759998,1446000,51.404775
2015-12-31,52.599998,54.049999,52.52,53.549999,1375800,52.174484
2016-01-04,53.310001,54.549999,52.610001,54.18,1920000,52.788302
2016-01-05,53.759998,54.330002,52.790001,53.560001,1769900,52.184229
2016-01-06,51.93,52.25,49.990002,50.48,2532700,49.183342
2016-01-07,49.32,49.990002,48.259998,48.509998,2715500,47.263943
2016-01-08,48.439999,49.09,46.82,47.799999,1899600,46.572182
2016-01-11,48.029999,48.200001,44.98,45.740002,3234800,44.565098
2016-01-12,46.75,47.310001,44.400002,46.029999,3775400,44.847646
2016-01-13,46.959999,47.369999,44.889999,44.939999,3092300,43.785645
2016-01-14,45.209999,47.25,44.369999,46.630001,3544700,45.432237
2016-01-15,44.619999,45.369999,43.66,45.150002,3530500,43.990253
2016-01-19,45.349998,45.360001,42.299999,43.150002,3008400,42.041626
2016-01-20,41.580002,43.5,40.02,42.849998,4259300,41.749329
2016-01-21,42.419998,46.279999,42.299999,45.279999,4068900,44.116911
2016-01-22,48.029999,49.16,45.799999,47.029999,4462100,45.82196
2016-01-25,45.73,46.619999,43.900002,43.93,2595300,42.80159
2016-01-26,45.439999,46.529999,44.049999,45.84,2645800,44.662528
2016-01-27,45.310001,48.259998,45.060001,46.07,4579200,44.88662
2016-01-28,46.540001,50.970001,46.52,49.48,5093400,48.209028
2016-01-29,49.650002,50.970001,48.799999,50.799999,3859900,49.495122
2016-02-01,49.52,50.16,48.52,49.93,2914200,48.64747
2016-02-02,48.470001,48.810001,46.290001,46.630001,2879500,45.432237
2016-02-03,47.919998,49.41,45.900002,49.369999,2796400,48.101853
2016-02-04,49.939999,52.02,49.91,51.32,5056700,50.001765
2016-02-05,50.860001,51.73,49.049999,50.279999,3234700,48.988478
2016-02-08,49.080002,49.869999,48.18,49.639999,2234500,48.364918
2016-02-09,50.560001,51.060001,46.740002,48.02,2742300,46.786532
2016-02-10,46.669998,48.080002,46.220001,46.259998,2267300,45.726886
2016-02-11,45.459999,46.419998,44.299999,45.75,3070600,45.222765
2016-02-12,47.080002,48.540001,46.369999,47.41,2162900,46.863635
2016-02-16,48.290001,48.75,47.450001,48.639999,2550800,48.079459
2016-02-17,49.66,53.16,49.509998,52.919998,3623400,52.310134
2016-02-18,53.220001,53.650002,50.18,51.900002,3162100,51.301892
2016-02-19,50.779999,51.59,50.0,51.580002,1726100,50.98558
2016-02-22,53.060001,54.32,52.700001,53.889999,2637600,53.268957
2016-02-23,53.48,54.0,50.560001,51.080002,2163600,50.491343
2016-02-24,49.939999,51.5,49.040001,51.32,1561900,50.728575
2016-02-25,51.529999,51.700001,49.650002,51.5,1700400,50.906501
2016-02-26,53.150002,54.25,52.110001,53.139999,2615200,52.5276
2016-02-29,53.189999,54.290001,52.310001,52.970001,2478900,52.359561
2016-03-01,53.939999,55.049999,52.66,54.759998,2395700,54.12893
2016-03-02,53.990002,57.369999,53.57,57.34,2308700,56.679199
2016-03-03,57.169998,59.259998,56.77,58.98,2878100,58.300299
2016-03-04,59.43,63.540001,58.439999,61.959999,4541000,61.245956
2016-03-07,61.009998,63.48,61.009998,62.950001,3451200,62.224549
2016-03-08,62.27,62.389999,60.02,60.700001,2211000,60.000478
2016-03-09,62.02,63.310001,60.529999,62.220001,2409000,61.502962
2016-03-10,61.82,62.310001,59.93,61.959999,2510400,61.245956
2016-03-11,62.389999,63.720001,62.32,63.389999,1685000,62.659477
2016-03-14,61.959999,62.939999,60.580002,61.130001,2927400,60.425523
2016-03-15,60.049999,61.549999,58.57,61.52,2155200,60.811028
2016-03-16,62.43,63.110001,61.43,62.439999,1638300,61.720424
2016-03-17,62.75,63.75,61.459999,63.130001,2470900,62.402475
2016-03-18,63.52,64.059998,60.57,60.830002,3203600,60.128981
2016-03-21,60.41,61.389999,59.619999,60.98,1885000,60.27725
2016-03-22,59.950001,61.400002,59.400002,59.860001,1716800,59.170158
2016-03-23,59.59,60.66,57.700001,57.84,2432100,57.173437
2016-03-24,56.580002,58.189999,56.349998,58.099998,2685800,57.430439
2016-03-28,58.470001,58.77,57.48,58.400002,1268800,57.726985
2016-03-29,57.139999,58.459999,56.18,58.110001,2159700,57.440326
2016-03-30,59.150002,59.849998,57.459999,58.310001,1728200,57.638022
2016-03-31,58.060001,59.740002,57.880001,58.720001,1634500,58.043297
2016-04-01,57.02,57.549999,55.959999,56.630001,2269200,55.977382
2016-04-04,56.93,57.939999,55.959999,56.790001,1827000,56.135538
2016-04-05,56.049999,57.84,56.0,56.779999,1366600,56.125651
2016-04-06,57.400002,58.279999,56.220001,57.169998,1802700,56.511156
2016-04-07,56.810001,57.57,55.75,56.169998,1975700,55.522681
2016-04-08,57.75,58.830002,56.990002,57.23,1959400,56.570466
2016-04-11,57.619999,58.990002,57.369999,57.900002,1377900,57.232747
2016-04-12,58.490002,61.080002,58.279999,60.099998,3726700,59.40739
2016-04-13,60.380001,60.630001,58.889999,60.139999,1702700,59.44693
2016-04-14,60.709999,60.860001,59.060001,59.689999,1231000,59.002116
2016-04-15,58.799999,58.799999,56.709999,58.16,2987500,57.489749
2016-04-18,56.009998,60.029999,55.830002,59.869999,2486600,59.180041
2016-04-19,60.580002,63.470001,60.200001,63.060001,2598600,62.333282
2016-04-20,62.740002,64.330002,62.369999,63.57,2045500,62.837402
2016-04-21,63.91,64.339996,62.939999,63.709999,1662500,62.975788
2016-04-22,63.740002,65.550003,63.25,64.080002,2648300,63.341527
2016-04-25,63.439999,64.279999,62.5,62.950001,1356600,62.224549
2016-04-26,63.68,63.810001,62.369999,63.049999,1565700,62.323395
2016-04-27,63.959999,65.0,63.529999,64.949997,1749500,64.201496
2016-04-28,64.639999,66.089996,63.830002,64.919998,2428400,64.171843
2016-04-29,64.239998,66.260002,64.160004,66.120003,3092900,65.358019
2016-05-02,65.699997,65.699997,61.849998,63.049999,3956800,62.323395
2016-05-03,61.84,62.27,60.639999,61.68,2731700,60.969184
2016-05-04,62.200001,62.419998,59.25,60.029999,2270900,59.338197
2016-05-05,61.669998,61.759998,59.52,60.09,1047000,59.397507
2016-05-06,59.700001,61.599998,59.630001,60.689999,1504600,59.990591
2016-05-09,60.48,60.580002,57.830002,58.27,1740300,57.598482
2016-05-10,58.82,59.889999,58.48,59.700001,1321600,59.012002
2016-05-11,58.619999,60.23,57.970001,59.490002,1543700,59.490002
2016-05-12,60.029999,60.639999,58.290001,58.650002,1218400,58.650002
2016-05-13,58.380001,59.650002,57.98,58.080002,1068700,58.080002
2016-05-16,59.400002,60.330002,59.209999,59.330002,952000,59.330002
2016-05-17,59.119999,60.970001,58.919998,59.939999,1605300,59.939999
2016-05-18,59.849998,60.349998,57.66,57.880001,1717600,57.880001
2016-05-19,57.099998,57.82,56.349998,57.450001,1600600,57.450001
2016-05-20,57.66,59.400002,57.610001,58.810001,1539000,58.810001
2016-05-23,58.23,58.52,57.419998,58.259998,1275500,58.259998
2016-05-24,58.0,58.68,57.310001,58.529999,1318200,58.529999
2016-05-25,59.240002,60.959999,58.529999,60.380001,1289000,60.380001
2016-05-26,61.110001,61.349998,59.709999,60.619999,1276500,60.619999
2016-05-27,60.41,60.66,59.82,60.59,1100400,60.59
2016-05-31,60.759998,61.75,60.459999,61.150002,2199500,61.150002
2016-06-01,59.849998,60.060001,58.290001,59.810001,2377300,59.810001
2016-06-02,59.299999,59.59,58.41,58.869999,1245400,58.869999
2016-06-03,58.91,59.709999,58.09,58.790001,2062000,58.790001
