Date,Open_MCK,High_MCK,Low_MCK,Close_MCK,Volume_MCK,AdjClose_MCK
2015-07-23,235.059998,235.089996,229.009995,229.479996,1283800,228.060007
2015-07-24,230.100006,230.399994,226.240005,226.660004,910700,225.257464
2015-07-27,225.710007,226.619995,224.190002,224.759995,956800,223.369212
2015-07-28,226.220001,226.970001,223.75,226.740005,1077200,225.336971
2015-07-29,227.320007,227.630005,224.059998,226.850006,1400600,225.446291
2015-07-30,221.479996,222.809998,215.600006,217.360001,4628300,216.015008
2015-07-31,218.100006,220.729996,216.970001,220.570007,2082100,219.205152
2015-08-03,221.539993,223.630005,220.570007,223.479996,1753000,222.097134
2015-08-04,223.25,224.190002,222.009995,222.910004,900300,221.530669
2015-08-05,224.729996,224.729996,222.139999,223.399994,925300,222.017627
2015-08-06,223.330002,223.600006,218.229996,218.389999,1179700,217.038633
2015-08-07,218.130005,218.369995,213.729996,216.139999,1904500,214.802556
2015-08-10,217.619995,219.0,216.169998,217.339996,937500,215.995128
2015-08-11,216.350006,217.130005,213.539993,215.520004,885400,214.186397
2015-08-12,213.940002,215.630005,212.039993,215.179993,1149600,213.84849
2015-08-13,215.210007,216.389999,214.199997,214.289993,841400,212.963998
2015-08-14,214.240005,215.520004,213.169998,215.279999,636300,213.947877
2015-08-17,214.240005,216.399994,212.389999,216.289993,1251600,214.951622
2015-08-18,215.789993,216.419998,213.860001,215.509995,1000400,214.17645
2015-08-19,213.889999,216.910004,212.880005,215.509995,1078400,214.17645
2015-08-20,213.429993,214.229996,210.330002,210.490005,944100,209.187524
2015-08-21,208.589996,209.490005,202.119995,202.529999,1962600,201.276772
2015-08-24,191.869995,202.279999,160.100006,197.800003,2667900,196.576045
2015-08-25,203.470001,204.899994,188.160004,188.440002,4399900,187.273963
2015-08-26,194.490005,198.369995,188.929993,197.889999,4234800,196.665485
2015-08-27,200.360001,201.25,195.429993,198.869995,2351600,197.639416
2015-08-28,199.0,201.009995,198.009995,200.800003,1896400,199.838852
2015-08-31,200.800003,203.199997,197.0,197.580002,2178200,196.634263
2015-09-01,195.0,199.029999,193.029999,195.779999,2416100,194.842876
2015-09-02,198.520004,200.009995,195.740005,197.0,1612500,196.057038
2015-09-03,198.199997,199.520004,194.160004,194.970001,2070500,194.036756
2015-09-04,193.229996,194.559998,189.949997,192.820007,2254200,191.897053
2015-09-08,196.350006,196.820007,193.600006,195.389999,1655100,194.454744
2015-09-09,197.330002,198.899994,192.589996,192.850006,2070000,191.926908
2015-09-10,192.600006,196.259995,190.970001,195.110001,2903700,194.176085
2015-09-11,194.220001,197.75,194.149994,197.639999,1478900,196.693974
2015-09-14,198.029999,198.309998,195.410004,196.610001,1310100,195.668905
2015-09-15,197.360001,200.740005,195.669998,200.410004,1538400,199.450719
2015-09-16,202.679993,205.0,201.130005,204.240005,2467500,203.262388
2015-09-17,204.020004,207.490005,202.660004,204.699997,1445500,203.720178
2015-09-18,203.789993,208.029999,202.050003,203.729996,2487100,202.75482
2015-09-21,203.880005,206.630005,200.699997,201.300003,1737900,200.336458
2015-09-22,198.860001,199.399994,195.820007,198.979996,1702200,198.027556
2015-09-23,198.770004,199.929993,197.089996,198.220001,771900,197.271199
2015-09-24,196.779999,198.110001,193.490005,197.240005,1401500,196.295894
2015-09-25,198.259995,198.850006,191.339996,192.229996,2171300,191.309866
2015-09-28,191.610001,192.300003,182.699997,184.259995,3131500,183.378014
2015-09-29,185.160004,187.160004,183.229996,184.770004,2465100,183.885582
2015-09-30,185.880005,187.220001,182.660004,185.029999,1786400,184.144332
2015-10-01,184.759995,186.240005,183.020004,186.070007,2008700,185.179363
2015-10-02,184.199997,186.550003,182.179993,186.539993,1831400,185.647099
2015-10-05,187.240005,190.389999,185.970001,189.710007,1958200,188.801939
2015-10-06,189.559998,189.669998,182.600006,184.0,2143600,183.119264
2015-10-07,184.490005,185.610001,182.610001,184.979996,2384400,184.094569
2015-10-08,184.419998,187.029999,183.389999,186.289993,2010400,185.398296
2015-10-09,186.210007,190.399994,186.100006,189.949997,2783000,189.04078
2015-10-12,189.789993,191.300003,189.210007,190.610001,1241900,189.697625
2015-10-13,190.529999,194.360001,190.089996,191.910004,2081200,190.991405
2015-10-14,191.320007,193.199997,188.960007,189.779999,1573000,188.871596
2015-10-15,190.25,193.990005,189.889999,193.75,1542200,192.822594
2015-10-16,194.919998,195.929993,193.210007,195.210007,1052700,194.275612
2015-10-19,194.580002,196.679993,193.830002,194.850006,994300,193.917335
2015-10-20,194.949997,195.220001,188.619995,189.330002,2443700,188.423753
2015-10-21,190.320007,190.389999,184.229996,186.619995,2234300,185.726718
2015-10-22,187.649994,188.020004,177.550003,181.440002,3639400,180.57152
2015-10-23,182.720001,187.399994,182.419998,186.960007,2226300,186.065102
2015-10-26,186.699997,189.800003,185.570007,189.539993,1552100,188.632739
2015-10-27,189.050003,192.320007,169.0,181.679993,5496800,180.810361
2015-10-28,181.75,182.850006,176.0,182.410004,2828600,181.536878
2015-10-29,187.139999,188.0,180.399994,186.25,2788300,185.358494
2015-10-30,186.179993,186.179993,178.020004,178.800003,3742600,177.944157
2015-11-02,179.910004,183.229996,179.110001,180.639999,2369800,179.775346
2015-11-03,180.669998,183.509995,178.800003,183.369995,1811200,182.492274
2015-11-04,182.830002,183.979996,179.270004,181.899994,2300900,181.029309
2015-11-05,181.830002,186.25,180.860001,185.940002,1996300,185.04998
2015-11-06,188.479996,189.369995,181.440002,183.75,1942500,182.87046
2015-11-09,183.179993,184.279999,180.509995,183.130005,2717500,182.253433
2015-11-10,183.440002,185.419998,181.539993,184.660004,1590400,183.776108
2015-11-11,185.050003,185.839996,182.919998,183.470001,1714400,182.591802
2015-11-12,183.0,184.979996,179.970001,180.100006,1448000,179.237938
2015-11-13,179.490005,182.410004,179.490005,179.889999,1495000,179.028936
2015-11-16,179.889999,182.600006,179.020004,182.350006,1989800,181.477168
2015-11-17,182.789993,187.0,180.509995,185.479996,1761500,184.592175
2015-11-18,185.600006,189.559998,184.679993,189.270004,2641700,188.364042
2015-11-19,187.5,188.889999,184.649994,185.360001,1572600,184.472754
2015-11-20,186.470001,190.0,186.029999,189.679993,1812700,188.772068
2015-11-23,189.929993,190.110001,188.570007,189.699997,1326200,188.791977
2015-11-24,188.169998,190.289993,188.169998,189.800003,1432100,188.891504
2015-11-25,189.610001,190.619995,188.949997,189.570007,1111800,188.66261
2015-11-27,189.839996,191.910004,188.529999,190.360001,499300,189.729053
2015-11-30,190.350006,191.0,189.050003,189.350006,1330200,188.722406
2015-12-01,190.149994,191.429993,189.070007,191.25,1599100,190.616103
2015-12-02,191.460007,193.119995,189.509995,189.990005,1362100,189.360285
2015-12-03,190.050003,191.979996,187.080002,190.300003,2671300,189.669255
2015-12-04,191.0,192.360001,189.710007,190.539993,1241800,189.908449
2015-12-07,190.600006,190.880005,187.080002,188.979996,1676200,188.353622
2015-12-08,187.5,190.110001,185.919998,188.910004,1761400,188.283862
2015-12-09,187.850006,190.770004,185.990005,187.059998,1700500,186.439988
2015-12-10,188.0,191.410004,186.029999,190.479996,1303700,189.848651
2015-12-11,188.720001,191.009995,188.539993,190.210007,2090000,189.579557
2015-12-14,190.350006,191.429993,188.570007,190.580002,1538300,189.948325
2015-12-15,192.240005,193.0,186.759995,187.149994,1665700,186.529686
2015-12-16,188.419998,191.160004,185.940002,190.720001,1385800,190.087861
2015-12-17,191.039993,192.149994,189.869995,190.020004,937700,189.390184
2015-12-18,189.360001,195.639999,188.720001,193.399994,3010000,192.758971
2015-12-21,194.380005,195.699997,193.009995,195.300003,1618800,194.652682
2015-12-22,195.479996,197.550003,194.600006,197.300003,1622100,196.646053
2015-12-23,197.889999,200.889999,197.389999,200.5,1360500,199.835444
2015-12-24,199.610001,200.300003,199.009995,199.410004,495300,198.74906
2015-12-28,199.410004,200.919998,198.639999,200.270004,781500,199.60621
2015-12-29,201.860001,202.199997,199.880005,200.320007,859800,199.656048
2015-12-30,200.550003,201.490005,198.169998,198.740005,872400,198.081283
2015-12-31,198.529999,200.570007,197.220001,197.229996,1976100,196.576278
2016-01-04,193.589996,195.660004,192.860001,194.669998,1383000,194.024765
2016-01-05,195.169998,196.839996,194.600006,195.5,1016200,194.852016
2016-01-06,191.869995,193.710007,191.330002,193.100006,1469800,192.459977
2016-01-07,189.75,190.330002,187.669998,187.809998,1909200,187.187502
2016-01-08,188.470001,189.389999,182.0,182.389999,2217400,181.785469
2016-01-11,168.990005,170.779999,161.800003,163.550003,9176300,163.007917
2016-01-12,164.779999,166.639999,163.119995,164.009995,3459400,163.466384
2016-01-13,163.880005,165.960007,156.309998,157.839996,4123500,157.316836
2016-01-14,157.639999,166.199997,157.550003,164.779999,3069100,164.233836
2016-01-15,161.520004,165.149994,158.800003,165.0,3422300,164.453108
2016-01-19,166.490005,169.979996,165.029999,169.440002,3553500,168.878394
2016-01-20,166.740005,170.639999,162.339996,170.0,3493600,169.436536
2016-01-21,170.0,172.5,168.600006,170.449997,2162700,169.885041
2016-01-22,172.300003,173.639999,169.570007,170.179993,2408300,169.615932
2016-01-25,170.75,172.910004,169.800003,170.169998,2012900,169.605971
2016-01-26,171.720001,171.720001,167.039993,170.990005,1794200,170.42326
2016-01-27,169.960007,171.449997,166.130005,166.919998,2335300,166.366743
2016-01-28,154.789993,170.850006,152.220001,160.119995,4194400,159.589278
2016-01-29,160.490005,163.059998,157.619995,160.979996,2870700,160.446428
2016-02-01,159.800003,160.449997,156.320007,159.270004,2642700,158.742105
2016-02-02,158.139999,159.949997,155.0,155.0,3201200,154.486253
2016-02-03,156.490005,156.979996,149.240005,152.369995,4297900,151.864966
2016-02-04,151.740005,157.779999,149.550003,153.809998,2673700,153.300195
2016-02-05,152.039993,156.389999,150.830002,154.360001,2671900,153.848375
2016-02-08,153.229996,153.660004,149.279999,151.460007,2746200,150.957993
2016-02-09,149.940002,153.179993,148.289993,150.380005,1987000,149.881571
2016-02-10,150.940002,155.300003,150.520004,152.990005,2318400,152.482921
2016-02-11,150.710007,152.059998,148.539993,150.029999,3006100,149.532725
2016-02-12,151.520004,152.179993,148.75,151.029999,1899100,150.529411
2016-02-16,152.0,153.639999,150.639999,152.589996,1432800,152.084238
2016-02-17,154.039993,157.910004,154.0,155.570007,2141700,155.054371
2016-02-18,155.149994,156.690002,154.889999,155.960007,1288100,155.443078
2016-02-19,155.720001,155.720001,153.160004,154.270004,1403300,153.758677
2016-02-22,155.550003,156.729996,154.720001,156.429993,769600,155.911506
2016-02-23,156.0,156.139999,153.800003,153.990005,1270700,153.479606
2016-02-24,153.289993,155.220001,151.929993,154.669998,1064600,154.157345
2016-02-25,155.940002,156.830002,153.509995,155.369995,1142100,154.855022
2016-02-26,156.0,158.679993,154.559998,156.779999,921300,156.542463
2016-02-29,156.559998,157.979996,155.279999,155.619995,1868800,155.384217
2016-03-01,154.679993,156.649994,154.419998,156.649994,1207500,156.412655
2016-03-02,156.330002,161.740005,155.889999,158.690002,1687800,158.449573
2016-03-03,158.160004,163.039993,157.660004,162.699997,1481200,162.453492
2016-03-04,162.589996,164.919998,162.419998,162.770004,1113400,162.523393
2016-03-07,162.0,163.960007,161.660004,163.039993,959500,162.792973
2016-03-08,162.080002,162.630005,157.559998,158.800003,1771400,158.559407
2016-03-09,160.0,163.520004,159.330002,161.880005,1280900,161.634742
2016-03-10,162.669998,163.660004,159.679993,161.119995,1333200,160.875884
2016-03-11,162.130005,166.75,161.830002,166.399994,1121600,166.147883
2016-03-14,166.380005,167.130005,163.960007,164.990005,922300,164.740031
2016-03-15,162.809998,163.289993,156.789993,157.300003,1689700,157.061679
2016-03-16,156.589996,158.169998,155.229996,156.0,1651400,155.763646
2016-03-17,155.0,155.699997,149.600006,151.690002,3452500,151.460178
2016-03-18,152.0,160.039993,151.550003,158.309998,2847400,158.070144
2016-03-21,157.960007,158.690002,155.369995,156.860001,1494200,156.622344
2016-03-22,156.369995,157.440002,155.0,156.610001,1273900,156.372722
2016-03-23,157.0,158.059998,154.889999,155.029999,1387200,154.795114
2016-03-24,154.020004,158.399994,153.940002,157.289993,1507400,157.051685
2016-03-28,157.289993,157.929993,155.320007,156.529999,1356400,156.292842
2016-03-29,156.550003,159.009995,155.880005,158.869995,1440800,158.629293
2016-03-30,159.0,159.990005,157.539993,157.729996,1035000,157.491021
2016-03-31,157.960007,159.839996,157.110001,157.25,1199200,157.011752
2016-04-01,156.75,157.899994,155.570007,157.410004,936900,157.171513
2016-04-04,157.240005,161.779999,157.0,158.210007,1190700,157.970304
2016-04-05,156.369995,157.559998,154.330002,154.690002,1176300,154.455633
2016-04-06,155.279999,163.419998,155.160004,163.210007,1647100,162.962729
2016-04-07,162.339996,163.059998,159.839996,161.25,1478300,161.005692
2016-04-08,162.240005,163.339996,160.800003,162.199997,1138900,161.954249
2016-04-11,162.240005,163.520004,161.139999,162.380005,1332700,162.133984
2016-04-12,162.940002,165.210007,162.350006,164.330002,1461400,164.081027
2016-04-13,164.419998,167.690002,163.350006,167.5,1334600,167.246222
2016-04-14,166.949997,169.470001,165.509995,168.589996,1801200,168.334567
2016-04-15,169.089996,172.800003,168.660004,172.770004,2334200,172.508242
2016-04-18,171.910004,174.429993,170.839996,174.0,1250700,173.736374
2016-04-19,174.440002,176.380005,173.720001,175.839996,1454700,175.573583
2016-04-20,176.399994,178.449997,175.009995,177.539993,1464000,177.271004
2016-04-21,177.649994,178.869995,177.110001,178.029999,1079000,177.760267
2016-04-22,178.649994,179.300003,176.669998,178.25,1508800,177.979935
2016-04-25,178.160004,178.5,175.550003,177.160004,1341100,176.89159
2016-04-26,177.339996,178.690002,176.960007,177.169998,965200,176.90157
2016-04-27,177.190002,178.539993,176.449997,177.929993,1155500,177.660413
2016-04-28,176.5,176.610001,169.130005,169.330002,3047900,169.073452
2016-04-29,168.440002,169.229996,166.410004,167.820007,2145500,167.565745
2016-05-02,167.800003,168.850006,166.850006,168.429993,1554700,168.174806
2016-05-03,166.75,170.070007,166.389999,168.149994,1130300,167.895231
2016-05-04,167.589996,168.100006,164.389999,165.009995,2127500,164.759989
2016-05-05,171.800003,178.5,169.479996,172.699997,3987300,172.438341
2016-05-06,171.509995,173.130005,166.929993,168.860001,2085400,168.604162
2016-05-09,169.520004,172.970001,169.389999,172.220001,1339600,171.959072
2016-05-10,173.470001,173.720001,169.259995,170.309998,1281000,170.051963
2016-05-11,169.529999,171.970001,168.699997,168.889999,1151100,168.634116
2016-05-12,169.270004,170.039993,166.229996,167.300003,894000,167.046528
2016-05-13,166.919998,168.259995,165.490005,165.929993,892700,165.678594
2016-05-16,169.009995,173.490005,168.580002,172.529999,2224400,172.2686
2016-05-17,172.130005,175.380005,170.240005,173.509995,1790300,173.247111
2016-05-18,172.25,181.149994,172.25,179.889999,3998700,179.61745
2016-05-19,179.539993,183.929993,178.399994,180.960007,3491600,180.685836
2016-05-20,181.789993,182.880005,180.130005,182.289993,2531000,182.013807
2016-05-23,179.880005,181.570007,178.279999,178.649994,1329600,178.379323
2016-05-24,179.0,183.809998,178.259995,182.770004,2070400,182.493091
2016-05-25,182.940002,185.580002,182.139999,182.919998,2116100,182.642858
2016-05-26,182.429993,183.320007,179.470001,179.570007,2038100,179.297943
2016-05-27,179.509995,182.210007,179.029999,181.220001,1068900,180.945437
2016-05-31,181.399994,183.369995,180.509995,183.139999,2713300,182.862526
2016-06-01,181.720001,185.509995,180.649994,184.809998,1787500,184.529994
2016-06-02,184.929993,187.979996,184.630005,187.789993,1681800,187.789993
2016-06-03,187.100006,188.429993,185.910004,186.460007,1497300,186.460007
